2017-07-08 09:42:22	sleep263
2017-07-08 09:47:22	SHOT: 16 ; TIME SHoT: 2017-07-08 09:46:46.089211
2017-07-08 09:47:22	sleep263
2017-07-08 09:52:22	SHOT: 17 ; TIME SHoT: 2017-07-08 09:51:46.089241
2017-07-08 09:52:22	sleep263
2017-07-08 09:57:22	SHOT: 18 ; TIME SHoT: 2017-07-08 09:56:46.089292
2017-07-08 09:57:22	sleep263
2017-07-08 10:02:22	SHOT: 19 ; TIME SHoT: 2017-07-08 10:01:46.089314
2017-07-08 10:02:22	sleep263
2017-07-08 10:07:22	SHOT: 20 ; TIME SHoT: 2017-07-08 10:06:46.089348
2017-07-08 10:07:22	sleep263
2017-07-08 10:12:22	SHOT: 21 ; TIME SHoT: 2017-07-08 10:11:46.089381
2017-07-08 10:12:22	sleep263
2017-07-08 10:17:22	SHOT: 22 ; TIME SHoT: 2017-07-08 10:16:46.089401
2017-07-08 10:17:22	sleep263
2017-07-08 10:22:22	SHOT: 23 ; TIME SHoT: 2017-07-08 10:21:46.089427
2017-07-08 10:22:22	sleep263
2017-07-08 10:27:22	SHOT: 24 ; TIME SHoT: 2017-07-08 10:26:46.089463
2017-07-08 10:27:22	sleep263
2017-07-08 10:32:22	SHOT: 25 ; TIME SHoT: 2017-07-08 10:31:46.089498
2017-07-08 10:32:22	sleep263
2017-07-08 10:37:22	SHOT: 26 ; TIME SHoT: 2017-07-08 10:36:46.089524
2017-07-08 10:37:22	sleep263
2017-07-08 10:42:22	SHOT: 27 ; TIME SHoT: 2017-07-08 10:41:46.089547
2017-07-08 10:42:22	sleep263
2017-07-08 10:47:22	SHOT: 28 ; TIME SHoT: 2017-07-08 10:46:46.089578
2017-07-08 10:47:22	sleep263
2017-07-08 10:52:22	SHOT: 29 ; TIME SHoT: 2017-07-08 10:51:46.089598
2017-07-08 10:52:22	sleep263
2017-07-08 10:57:22	SHOT: 30 ; TIME SHoT: 2017-07-08 10:56:46.089634
2017-07-08 10:57:22	sleep263
2017-07-08 11:02:22	SHOT: 31 ; TIME SHoT: 2017-07-08 11:01:46.089655
2017-07-08 11:02:22	sleep263
2017-07-08 11:07:22	SHOT: 32 ; TIME SHoT: 2017-07-08 11:06:46.089692
2017-07-08 11:07:22	sleep263
2017-07-08 11:12:22	SHOT: 33 ; TIME SHoT: 2017-07-08 11:11:46.089763
2017-07-08 11:12:22	sleep263
2017-07-08 11:17:33	SHOT: 34 ; TIME SHoT: 2017-07-08 11:16:46.089791
2017-07-08 11:17:33	sleep253
2017-07-08 11:22:22	SHOT: 35 ; TIME SHoT: 2017-07-08 11:21:46.119957
2017-07-08 11:22:23	sleep263
2017-07-08 11:27:23	SHOT: 36 ; TIME SHoT: 2017-07-08 11:26:46.120016
2017-07-08 11:27:23	sleep263
2017-07-08 11:32:22	SHOT: 37 ; TIME SHoT: 2017-07-08 11:31:46.120043
2017-07-08 11:32:22	sleep263
2017-07-08 11:37:22	SHOT: 38 ; TIME SHoT: 2017-07-08 11:36:46.120065
2017-07-08 11:37:22	sleep263
2017-07-08 11:42:22	SHOT: 39 ; TIME SHoT: 2017-07-08 11:41:46.120097
2017-07-08 11:42:22	sleep263
2017-07-08 11:47:22	SHOT: 40 ; TIME SHoT: 2017-07-08 11:46:46.120150
2017-07-08 11:47:22	sleep263
2017-07-08 11:52:23	SHOT: 41 ; TIME SHoT: 2017-07-08 11:51:46.120171
2017-07-08 11:52:23	sleep263
2017-07-08 11:57:22	SHOT: 42 ; TIME SHoT: 2017-07-08 11:56:46.120192
2017-07-08 11:57:22	sleep263
2017-07-08 12:02:22	SHOT: 43 ; TIME SHoT: 2017-07-08 12:01:46.120229
2017-07-08 12:02:22	sleep263
2017-07-08 12:07:22	SHOT: 44 ; TIME SHoT: 2017-07-08 12:06:46.120266
2017-07-08 12:07:22	sleep263
2017-07-08 12:12:22	SHOT: 45 ; TIME SHoT: 2017-07-08 12:11:46.120296
2017-07-08 12:12:22	sleep263
2017-07-08 12:17:23	SHOT: 46 ; TIME SHoT: 2017-07-08 12:16:46.120330
2017-07-08 12:17:23	sleep263
2017-07-08 12:22:22	SHOT: 47 ; TIME SHoT: 2017-07-08 12:21:46.120393
2017-07-08 12:22:22	sleep263
2017-07-08 12:27:22	SHOT: 48 ; TIME SHoT: 2017-07-08 12:26:46.120429
2017-07-08 12:27:22	sleep263
2017-07-08 12:32:22	SHOT: 49 ; TIME SHoT: 2017-07-08 12:31:46.120504
2017-07-08 12:32:22	sleep263
